variables=x[mm],y[mm],z[mm],dummy
  zone i=         151 j=         222 k=           1 f=point
  9.5711686293E+02  5.6087543689E+01  0.0000000000E+00  1.0000000000E+00
  9.5719227449E+02  5.2692570160E+01  0.0000000000E+00  1.0000000000E+00
  9.5726532566E+02  4.9331026918E+01  0.0000000000E+00  1.0000000000E+00
  9.5733601241E+02  4.6003210030E+01  0.0000000000E+00  1.0000000000E+00
  9.5740434028E+02  4.2708727849E+01  0.0000000000E+00  1.0000000000E+00
  9.5747060870E+02  3.9447520631E+01  0.0000000000E+00  1.0000000000E+00
  9.5753489003E+02  3.6220048527E+01  0.0000000000E+00  1.0000000000E+00
  9.5759723904E+02  3.3026512307E+01  0.0000000000E+00  1.0000000000E+00
  9.5765761822E+02  2.9866831949E+01  0.0000000000E+00  1.0000000000E+00
  9.5771607480E+02  2.6740626347E+01  0.0000000000E+00  1.0000000000E+00
  9.5777265437E+02  2.3647764348E+01  0.0000000000E+00  1.0000000000E+00
  9.5782722980E+02  2.0588112945E+01  0.0000000000E+00  1.0000000000E+00
  9.5787956493E+02  1.7561150895E+01  0.0000000000E+00  1.0000000000E+00
  9.5792923535E+02  1.4566133247E+01  0.0000000000E+00  1.0000000000E+00
  9.5797556973E+02  1.1601794923E+01  0.0000000000E+00  1.0000000000E+00
  9.5801750265E+02  8.6664393454E+00  0.0000000000E+00  1.0000000000E+00
  9.5805346811E+02  5.7573454517E+00  0.0000000000E+00  1.0000000000E+00
  9.5808081655E+02  2.8707560033E+00  0.0000000000E+00  1.0000000000E+00
  9.5809357536E+02  0.0000000000E+00  0.0000000000E+00  1.0000000000E+00
  9.2088015343E+02  5.9434923584E+02  0.0000000000E+00  1.0000000000E+00
  9.2140560550E+02  5.9143000846E+02  0.0000000000E+00  1.0000000000E+00
  9.2189877024E+02  5.8850936790E+02  0.0000000000E+00  1.0000000000E+00
  9.2238333745E+02  5.8554910006E+02  0.0000000000E+00  1.0000000000E+00
  9.2286468484E+02  5.8254803805E+02  0.0000000000E+00  1.0000000000E+00
  9.2334530505E+02  5.7950648896E+02  0.0000000000E+00  1.0000000000E+00
  9.2382691774E+02  5.7642475477E+02  0.0000000000E+00  1.0000000000E+00
  9.2431057397E+02  5.7330346822E+02  0.0000000000E+00  1.0000000000E+00
  9.2479684380E+02  5.7014336497E+02  0.0000000000E+00  1.0000000000E+00
  9.2528597480E+02  5.6694523298E+02  0.0000000000E+00  1.0000000000E+00
  9.2577797759E+02  5.6371013582E+02  0.0000000000E+00  1.0000000000E+00
  9.2627257589E+02  5.6043884305E+02  0.0000000000E+00  1.0000000000E+00
  9.2676967908E+02  5.5713130867E+02  0.0000000000E+00  1.0000000000E+00
  9.2726936444E+02  5.5378803272E+02  0.0000000000E+00  1.0000000000E+00
  9.2777141702E+02  5.5040991522E+02  0.0000000000E+00  1.0000000000E+00
  9.2827553882E+02  5.4699824127E+02  0.0000000000E+00  1.0000000000E+00
  9.2878110201E+02  5.4355298172E+02  0.0000000000E+00  1.0000000000E+00
  9.2928834460E+02  5.4007351205E+02  0.0000000000E+00  1.0000000000E+00
  9.2979725954E+02  5.3656064506E+02  0.0000000000E+00  1.0000000000E+00
  9.3030748755E+02  5.3301620621E+02  0.0000000000E+00  1.0000000000E+00
  9.3081821868E+02  5.2943960996E+02  0.0000000000E+00  1.0000000000E+00
  9.3133005923E+02  5.2582987644E+02  0.0000000000E+00  1.0000000000E+00
  9.3184287977E+02  5.2218874523E+02  0.0000000000E+00  1.0000000000E+00
  9.3235603610E+02  5.1851734713E+02  0.0000000000E+00  1.0000000000E+00
  9.3286922117E+02  5.1481428681E+02  0.0000000000E+00  1.0000000000E+00
  9.3338312781E+02  5.1107972855E+02  0.0000000000E+00  1.0000000000E+00
  9.3389711407E+02  5.0731648631E+02  0.0000000000E+00  1.0000000000E+00
  9.3441030096E+02  5.0352282758E+02  0.0000000000E+00  1.0000000000E+00
  9.3492390675E+02  4.9969818670E+02  0.0000000000E+00  1.0000000000E+00
  9.3543719436E+02  4.9584616146E+02  0.0000000000E+00  1.0000000000E+00
  9.3594913541E+02  4.9196476855E+02  0.0000000000E+00  1.0000000000E+00
  9.3646113209E+02  4.8805363732E+02  0.0000000000E+00  1.0000000000E+00
  9.3697223096E+02  4.8411613488E+02  0.0000000000E+00  1.0000000000E+00
  9.3748174472E+02  4.8015013125E+02  0.0000000000E+00  1.0000000000E+00
  9.3799088098E+02  4.7615643417E+02  0.0000000000E+00  1.0000000000E+00
  9.3849832460E+02  4.7213708594E+02  0.0000000000E+00  1.0000000000E+00
  9.3900427344E+02  4.6808993283E+02  0.0000000000E+00  1.0000000000E+00
  9.3950933634E+02  4.6401798456E+02  0.0000000000E+00  1.0000000000E+00
  9.4001166797E+02  4.5992080539E+02  0.0000000000E+00  1.0000000000E+00
  9.4051285462E+02  4.5579701533E+02  0.0000000000E+00  1.0000000000E+00
  9.4101221614E+02  4.5165062022E+02  0.0000000000E+00  1.0000000000E+00
  9.4150865863E+02  4.4747936511E+02  0.0000000000E+00  1.0000000000E+00
  9.4200383321E+02  4.4328466970E+02  0.0000000000E+00  1.0000000000E+00
  9.4249579364E+02  4.3906788374E+02  0.0000000000E+00  1.0000000000E+00
  9.4298565117E+02  4.3482723167E+02  0.0000000000E+00  1.0000000000E+00
  9.4347321766E+02  4.3056659772E+02  0.0000000000E+00  1.0000000000E+00
  9.4395701851E+02  4.2628388963E+02  0.0000000000E+00  1.0000000000E+00
  9.4443904533E+02  4.2198067324E+02  0.0000000000E+00  1.0000000000E+00
  9.4491702215E+02  4.1765813107E+02  0.0000000000E+00  1.0000000000E+00
  9.4539245565E+02  4.1331486945E+02  0.0000000000E+00  1.0000000000E+00
  9.4586470467E+02  4.0895444902E+02  0.0000000000E+00  1.0000000000E+00
  9.4633294233E+02  4.0457460839E+02  0.0000000000E+00  1.0000000000E+00
  9.4679879755E+02  4.0017869989E+02  0.0000000000E+00  1.0000000000E+00
  9.4725941630E+02  3.9576587282E+02  0.0000000000E+00  1.0000000000E+00
  9.4771756477E+02  3.9133584820E+02  0.0000000000E+00  1.0000000000E+00
  9.4817123352E+02  3.8689167369E+02  0.0000000000E+00  1.0000000000E+00
  9.4862111327E+02  3.8243153227E+02  0.0000000000E+00  1.0000000000E+00
  9.4906737306E+02  3.7795889088E+02  0.0000000000E+00  1.0000000000E+00
  9.4950851733E+02  3.7347180463E+02  0.0000000000E+00  1.0000000000E+00
  9.4994671726E+02  3.6897324358E+02  0.0000000000E+00  1.0000000000E+00
  9.5037889393E+02  3.6446278032E+02  0.0000000000E+00  1.0000000000E+00
  9.5080793721E+02  3.5994028665E+02  0.0000000000E+00  1.0000000000E+00
  9.5123168902E+02  3.5540854980E+02  0.0000000000E+00  1.0000000000E+00
  9.5165113341E+02  3.5086613563E+02  0.0000000000E+00  1.0000000000E+00
  9.5206609431E+02  3.4631621548E+02  0.0000000000E+00  1.0000000000E+00
  9.5247559837E+02  3.4175699357E+02  0.0000000000E+00  1.0000000000E+00
  9.5288141220E+02  3.3719202805E+02  0.0000000000E+00  1.0000000000E+00
  9.5328056849E+02  3.3261998023E+02  0.0000000000E+00  1.0000000000E+00
  9.5367627908E+02  3.2804191074E+02  0.0000000000E+00  1.0000000000E+00
  9.5406565134E+02  3.2345956229E+02  0.0000000000E+00  1.0000000000E+00
  9.5445076377E+02  3.1887217886E+02  0.0000000000E+00  1.0000000000E+00
  9.5483031329E+02  3.1428253511E+02  0.0000000000E+00  1.0000000000E+00
  9.5520457812E+02  3.0968929367E+02  0.0000000000E+00  1.0000000000E+00
  9.5557406694E+02  3.0509558872E+02  0.0000000000E+00  1.0000000000E+00
  9.5593726970E+02  3.0049973509E+02  0.0000000000E+00  1.0000000000E+00
  9.5629647272E+02  2.9590522447E+02  0.0000000000E+00  1.0000000000E+00
  9.5664833268E+02  2.9131099486E+02  0.0000000000E+00  1.0000000000E+00
  9.5699631110E+02  2.8671747362E+02  0.0000000000E+00  1.0000000000E+00
  9.5733769432E+02  2.8212708817E+02  0.0000000000E+00  1.0000000000E+00
  9.5767425317E+02  2.7753886503E+02  0.0000000000E+00  1.0000000000E+00
  9.5800503999E+02  2.7295557589E+02  0.0000000000E+00  1.0000000000E+00
  9.5833008179E+02  2.6837588462E+02  0.0000000000E+00  1.0000000000E+00
  9.5865017068E+02  2.6380291116E+02  0.0000000000E+00  1.0000000000E+00
  9.5896359830E+02  2.5923516536E+02  0.0000000000E+00  1.0000000000E+00
  9.5927275130E+02  2.5467540969E+02  0.0000000000E+00  1.0000000000E+00
  9.5957465184E+02  2.5012336731E+02  0.0000000000E+00  1.0000000000E+00
  9.5987221157E+02  2.4557904680E+02  0.0000000000E+00  1.0000000000E+00
  9.6016336071E+02  2.4104502481E+02  0.0000000000E+00  1.0000000000E+00
  9.6044928622E+02  2.3652010624E+02  0.0000000000E+00  1.0000000000E+00
  9.6072969428E+02  2.3200720507E+02  0.0000000000E+00  1.0000000000E+00
  9.6100401271E+02  2.2750476047E+02  0.0000000000E+00  1.0000000000E+00
  9.6127370033E+02  2.2301602414E+02  0.0000000000E+00  1.0000000000E+00
  9.6153639756E+02  2.1853986962E+02  0.0000000000E+00  1.0000000000E+00
  9.6179480563E+02  2.1407710826E+02  0.0000000000E+00  1.0000000000E+00
  9.6204672287E+02  2.0962958378E+02  0.0000000000E+00  1.0000000000E+00
  9.6229372185E+02  2.0519621452E+02  0.0000000000E+00  1.0000000000E+00
  9.6253519410E+02  2.0077994474E+02  0.0000000000E+00  1.0000000000E+00
  9.6277089034E+02  1.9637906436E+02  0.0000000000E+00  1.0000000000E+00
  9.6300202747E+02  1.9199684659E+02  0.0000000000E+00  1.0000000000E+00
  9.6322649207E+02  1.8763216324E+02  0.0000000000E+00  1.0000000000E+00
  9.6344671749E+02  1.8328535046E+02  0.0000000000E+00  1.0000000000E+00
  9.6366098949E+02  1.7895868747E+02  0.0000000000E+00  1.0000000000E+00
  9.6387031051E+02  1.7465066907E+02  0.0000000000E+00  1.0000000000E+00
  9.6407471855E+02  1.7036442948E+02  0.0000000000E+00  1.0000000000E+00
  9.6427329022E+02  1.6609842793E+02  0.0000000000E+00  1.0000000000E+00
  9.6446764171E+02  1.6185437454E+02  0.0000000000E+00  1.0000000000E+00
  9.6465609267E+02  1.5763296155E+02  0.0000000000E+00  1.0000000000E+00
  9.6484007482E+02  1.5343304777E+02  0.0000000000E+00  1.0000000000E+00
  9.6501923968E+02  1.4925781186E+02  0.0000000000E+00  1.0000000000E+00
  9.6519303783E+02  1.4510557052E+02  0.0000000000E+00  1.0000000000E+00
  9.6536275808E+02  1.4097800507E+02  0.0000000000E+00  1.0000000000E+00
  9.6552704556E+02  1.3687577565E+02  0.0000000000E+00  1.0000000000E+00
  9.6568702078E+02  1.3279754048E+02  0.0000000000E+00  1.0000000000E+00
  9.6584268621E+02  1.2874658095E+02  0.0000000000E+00  1.0000000000E+00
  9.6599311918E+02  1.2472145169E+02  0.0000000000E+00  1.0000000000E+00
  9.6613971996E+02  1.2072238158E+02  0.0000000000E+00  1.0000000000E+00
  9.6628170776E+02  1.1675151945E+02  0.0000000000E+00  1.0000000000E+00
  9.6641924414E+02  1.1280722929E+02  0.0000000000E+00  1.0000000000E+00
  9.6655301887E+02  1.0889142580E+02  0.0000000000E+00  1.0000000000E+00
  9.6668212673E+02  1.0500440887E+02  0.0000000000E+00  1.0000000000E+00
  9.6680733076E+02  1.0114484032E+02  0.0000000000E+00  1.0000000000E+00
  9.6692889694E+02  9.7315437835E+01  0.0000000000E+00  1.0000000000E+00
  9.6704594704E+02  9.3515609461E+01  0.0000000000E+00  1.0000000000E+00
  9.6715944195E+02  8.9744192175E+01  0.0000000000E+00  1.0000000000E+00
  9.6726946909E+02  8.6003979476E+01  0.0000000000E+00  1.0000000000E+00
  9.6737530964E+02  8.2294267007E+01  0.0000000000E+00  1.0000000000E+00
  9.6747777888E+02  7.8614043510E+01  0.0000000000E+00  1.0000000000E+00
  9.6757699053E+02  7.4965451961E+01  0.0000000000E+00  1.0000000000E+00
  9.6767249624E+02  7.1348435108E+01  0.0000000000E+00  1.0000000000E+00
  9.6776468362E+02  6.7762055061E+01  0.0000000000E+00  1.0000000000E+00
  9.6785386073E+02  6.4207236820E+01  0.0000000000E+00  1.0000000000E+00
  9.6793993259E+02  6.0685152849E+01  0.0000000000E+00  1.0000000000E+00
  9.6802264847E+02  5.7194950107E+01  0.0000000000E+00  1.0000000000E+00
  9.6810261304E+02  5.3736317186E+01  0.0000000000E+00  1.0000000000E+00
  9.6817986914E+02  5.0310505689E+01  0.0000000000E+00  1.0000000000E+00
  9.6825434953E+02  4.6917935214E+01  0.0000000000E+00  1.0000000000E+00
  9.6832600088E+02  4.3557996802E+01  0.0000000000E+00  1.0000000000E+00
  9.6839524108E+02  4.0230611589E+01  0.0000000000E+00  1.0000000000E+00
  9.6846213790E+02  3.6936502336E+01  0.0000000000E+00  1.0000000000E+00
  9.6852675020E+02  3.3676046912E+01  0.0000000000E+00  1.0000000000E+00
  9.6858900839E+02  3.0449260660E+01  0.0000000000E+00  1.0000000000E+00
  9.6864901301E+02  2.7255776182E+01  0.0000000000E+00  1.0000000000E+00
  9.6870690188E+02  2.4095732748E+01  0.0000000000E+00  1.0000000000E+00
  9.6876261537E+02  2.0969383995E+01  0.0000000000E+00  1.0000000000E+00
  9.6881600782E+02  1.7876665851E+01  0.0000000000E+00  1.0000000000E+00
  9.6886678158E+02  1.4817432526E+01  0.0000000000E+00  1.0000000000E+00
  9.6891442635E+02  1.1791320833E+01  0.0000000000E+00  1.0000000000E+00
  9.6895810805E+02  8.7978212978E+00  0.0000000000E+00  1.0000000000E+00
  9.6899658810E+02  5.8359951939E+00  0.0000000000E+00  1.0000000000E+00
  9.6902755283E+02  2.9045394929E+00  0.0000000000E+00  1.0000000000E+00
  9.6904442442E+02  0.0000000000E+00  0.0000000000E+00  1.0000000000E+00
  9.3047733874E+02  5.9621158874E+02  0.0000000000E+00  1.0000000000E+00
  9.3099192850E+02  5.9328252352E+02  0.0000000000E+00  1.0000000000E+00
  9.3147585701E+02  5.9036784406E+02  0.0000000000E+00  1.0000000000E+00
  9.3195749923E+02  5.8741198955E+02  0.0000000000E+00  1.0000000000E+00
  9.3244059140E+02  5.8441396152E+02  0.0000000000E+00  1.0000000000E+00
  9.3292595729E+02  5.8137473269E+02  0.0000000000E+00  1.0000000000E+00
  9.3341419382E+02  5.7829509582E+02  0.0000000000E+00  1.0000000000E+00
  9.3390559027E+02  5.7517608906E+02  0.0000000000E+00  1.0000000000E+00
  9.3440018848E+02  5.7201876474E+02  0.0000000000E+00  1.0000000000E+00
  9.3489788918E+02  5.6882410894E+02  0.0000000000E+00  1.0000000000E+00
  9.3539845882E+02  5.6559345516E+02  0.0000000000E+00  1.0000000000E+00
  9.3590139532E+02  5.6232765901E+02  0.0000000000E+00  1.0000000000E+00
  9.3640655988E+02  5.5902637121E+02  0.0000000000E+00  1.0000000000E+00
  9.3691411685E+02  5.5569001408E+02  0.0000000000E+00  1.0000000000E+00
  9.3742383928E+02  5.5231960207E+02  0.0000000000E+00  1.0000000000E+00
  9.3793539911E+02  5.4891672259E+02  0.0000000000E+00  1.0000000000E+00
  9.3844799950E+02  5.4548108344E+02  0.0000000000E+00  1.0000000000E+00
  9.3896210629E+02  5.4201151408E+02  0.0000000000E+00  1.0000000000E+00
  9.3947782473E+02  5.3850894679E+02  0.0000000000E+00  1.0000000000E+00
  9.3999474385E+02  5.3497581061E+02  0.0000000000E+00  1.0000000000E+00
  9.4051179622E+02  5.3141106550E+02  0.0000000000E+00  1.0000000000E+00
  9.4102997033E+02  5.2781305912E+02  0.0000000000E+00  1.0000000000E+00
  9.4154917602E+02  5.2418411155E+02  0.0000000000E+00  1.0000000000E+00
  9.4206857138E+02  5.2052568648E+02  0.0000000000E+00  1.0000000000E+00
  9.4258780300E+02  5.1683557776E+02  0.0000000000E+00  1.0000000000E+00
  9.4310797069E+02  5.1311379942E+02  0.0000000000E+00  1.0000000000E+00
  9.4362822310E+02  5.0936426637E+02  0.0000000000E+00  1.0000000000E+00
  9.4414736307E+02  5.0558430705E+02  0.0000000000E+00  1.0000000000E+00
  9.4466725086E+02  5.0177285633E+02  0.0000000000E+00  1.0000000000E+00
  9.4518688917E+02  4.9793496567E+02  0.0000000000E+00  1.0000000000E+00
  9.4570485423E+02  4.9406760155E+02  0.0000000000E+00  1.0000000000E+00
  9.4622327243E+02  4.9016996074E+02  0.0000000000E+00  1.0000000000E+00
  9.4674082529E+02  4.8624676198E+02  0.0000000000E+00  1.0000000000E+00
  9.4725658076E+02  4.8229473037E+02  0.0000000000E+00  1.0000000000E+00
  9.4777238204E+02  4.7831476306E+02  0.0000000000E+00  1.0000000000E+00
  9.4828637455E+02  4.7430966098E+02  0.0000000000E+00  1.0000000000E+00
  9.4879892027E+02  4.7027605527E+02  0.0000000000E+00  1.0000000000E+00
  9.4931098839E+02  4.6621804511E+02  0.0000000000E+00  1.0000000000E+00
  9.4981993583E+02  4.6213485765E+02  0.0000000000E+00  1.0000000000E+00
  9.5032816086E+02  4.5802416204E+02  0.0000000000E+00  1.0000000000E+00
  9.5083473957E+02  4.5389154540E+02  0.0000000000E+00  1.0000000000E+00
  9.5133812421E+02  4.4973353603E+02  0.0000000000E+00  1.0000000000E+00
  9.5184081657E+02  4.4555184695E+02  0.0000000000E+00  1.0000000000E+00
  9.5234001326E+02  4.4134826753E+02  0.0000000000E+00  1.0000000000E+00
  9.5283741655E+02  4.3711987639E+02  0.0000000000E+00  1.0000000000E+00
  9.5333282288E+02  4.3287203712E+02  0.0000000000E+00  1.0000000000E+00
  9.5382410949E+02  4.2860151048E+02  0.0000000000E+00  1.0000000000E+00
  9.5431428728E+02  4.2431016284E+02  0.0000000000E+00  1.0000000000E+00
  9.5480004746E+02  4.1999954818E+02  0.0000000000E+00  1.0000000000E+00
  9.5528367678E+02  4.1566724230E+02  0.0000000000E+00  1.0000000000E+00
  9.5576429626E+02  4.1131813212E+02  0.0000000000E+00  1.0000000000E+00
  9.5624072824E+02  4.0694866392E+02  0.0000000000E+00  1.0000000000E+00
  9.5671546335E+02  4.0256328740E+02  0.0000000000E+00  1.0000000000E+00
  9.5718430181E+02  3.9816063240E+02  0.0000000000E+00  1.0000000000E+00
  9.5765140797E+02  3.9373979591E+02  0.0000000000E+00  1.0000000000E+00
  9.5811384969E+02  3.8930498444E+02  0.0000000000E+00  1.0000000000E+00
  9.5857270147E+02  3.8485316328E+02  0.0000000000E+00  1.0000000000E+00
  9.5902827902E+02  3.8038901082E+02  0.0000000000E+00  1.0000000000E+00
  9.5947838781E+02  3.7590944677E+02  0.0000000000E+00  1.0000000000E+00
  9.5992633219E+02  3.7141829506E+02  0.0000000000E+00  1.0000000000E+00
  9.6036754065E+02  3.6691480185E+02  0.0000000000E+00  1.0000000000E+00
  9.6080637509E+02  3.6239822956E+02  0.0000000000E+00  1.0000000000E+00
  9.6123965320E+02  3.5787240210E+02  0.0000000000E+00  1.0000000000E+00
  9.6166888053E+02  3.5333479693E+02  0.0000000000E+00  1.0000000000E+00
  9.6209384702E+02  3.4878966054E+02  0.0000000000E+00  1.0000000000E+00
  9.6251311424E+02  3.4423406914E+02  0.0000000000E+00  1.0000000000E+00
  9.6292939468E+02  3.3967270594E+02  0.0000000000E+00  1.0000000000E+00
  9.6333823663E+02  3.3510347442E+02  0.0000000000E+00  1.0000000000E+00
  9.6374450970E+02  3.3052731756E+02  0.0000000000E+00  1.0000000000E+00
  9.6414388098E+02  3.2594659989E+02  0.0000000000E+00  1.0000000000E+00
  9.6453950720E+02  3.2135968631E+02  0.0000000000E+00  1.0000000000E+00
  9.6492945479E+02  3.1677032308E+02  0.0000000000E+00  1.0000000000E+00
  9.6531415855E+02  3.1217615188E+02  0.0000000000E+00  1.0000000000E+00
  9.6569442378E+02  3.0758131560E+02  0.0000000000E+00  1.0000000000E+00
  9.6606797326E+02  3.0298307630E+02  0.0000000000E+00  1.0000000000E+00
  9.6643830743E+02  2.9838598216E+02  0.0000000000E+00  1.0000000000E+00
  9.6680035504E+02  2.9378836817E+02  0.0000000000E+00  1.0000000000E+00
  9.6715937285E+02  2.8919023039E+02  0.0000000000E+00  1.0000000000E+00
  9.6751125954E+02  2.8459491494E+02  0.0000000000E+00  1.0000000000E+00
  9.6785870409E+02  2.8000049012E+02  0.0000000000E+00  1.0000000000E+00
  9.6820028616E+02  2.7541068043E+02  0.0000000000E+00  1.0000000000E+00
  9.6853603839E+02  2.7082315480E+02  0.0000000000E+00  1.0000000000E+00
  9.6886719011E+02  2.6624202572E+02  0.0000000000E+00  1.0000000000E+00
  9.6919112279E+02  2.6166487578E+02  0.0000000000E+00  1.0000000000E+00
  9.6951149287E+02  2.5709519367E+02  0.0000000000E+00  1.0000000000E+00
  9.6982373712E+02  2.5253244991E+02  0.0000000000E+00  1.0000000000E+00
  9.7013229237E+02  2.4797607324E+02  0.0000000000E+00  1.0000000000E+00
  9.7043399515E+02  2.4342961811E+02  0.0000000000E+00  1.0000000000E+00
  9.7073064442E+02  2.3889087920E+02  0.0000000000E+00  1.0000000000E+00
  9.7102179160E+02  2.3436378735E+02  0.0000000000E+00  1.0000000000E+00
  9.7130654000E+02  2.2984573381E+02  0.0000000000E+00  1.0000000000E+00
  9.7158712684E+02  2.2534103594E+02  0.0000000000E+00  1.0000000000E+00
  9.7185990659E+02  2.2084788115E+02  0.0000000000E+00  1.0000000000E+00
  9.7212900029E+02  2.1636693870E+02  0.0000000000E+00  1.0000000000E+00
  9.7239101594E+02  2.1190072251E+02  0.0000000000E+00  1.0000000000E+00
  9.7264833578E+02  2.0744721228E+02  0.0000000000E+00  1.0000000000E+00
  9.7290001813E+02  2.0301042732E+02  0.0000000000E+00  1.0000000000E+00
  9.7314564328E+02  1.9858756502E+02  0.0000000000E+00  1.0000000000E+00
  9.7338707690E+02  1.9418302064E+02  0.0000000000E+00  1.0000000000E+00
  9.7362102532E+02  1.8979500662E+02  0.0000000000E+00  1.0000000000E+00
  9.7385120301E+02  1.8542354123E+02  0.0000000000E+00  1.0000000000E+00
  9.7407494510E+02  1.8107180246E+02  0.0000000000E+00  1.0000000000E+00
  9.7429375808E+02  1.7673720509E+02  0.0000000000E+00  1.0000000000E+00
  9.7450768064E+02  1.7242407885E+02  0.0000000000E+00  1.0000000000E+00
  9.7471524728E+02  1.6812993639E+02  0.0000000000E+00  1.0000000000E+00
  9.7491891974E+02  1.6385693589E+02  0.0000000000E+00  1.0000000000E+00
  9.7511606963E+02  1.5960593386E+02  0.0000000000E+00  1.0000000000E+00
  9.7530886010E+02  1.5537491640E+02  0.0000000000E+00  1.0000000000E+00
  9.7549672942E+02  1.5116831880E+02  0.0000000000E+00  1.0000000000E+00
  9.7567877940E+02  1.4698347448E+02  0.0000000000E+00  1.0000000000E+00
  9.7585696814E+02  1.4282253264E+02  0.0000000000E+00  1.0000000000E+00
  9.7602915877E+02  1.3868634024E+02  0.0000000000E+00  1.0000000000E+00
  9.7619703574E+02  1.3457261648E+02  0.0000000000E+00  1.0000000000E+00
  9.7636057169E+02  1.3048600261E+02  0.0000000000E+00  1.0000000000E+00
  9.7651828855E+02  1.2642420558E+02  0.0000000000E+00  1.0000000000E+00
  9.7667230618E+02  1.2238730210E+02  0.0000000000E+00  1.0000000000E+00
  9.7682137771E+02  1.1837830020E+02  0.0000000000E+00  1.0000000000E+00
  9.7696569981E+02  1.1439460941E+02  0.0000000000E+00  1.0000000000E+00
  9.7710630029E+02  1.1043882780E+02  0.0000000000E+00  1.0000000000E+00
  9.7724172812E+02  1.0651129458E+02  0.0000000000E+00  1.0000000000E+00
  9.7737311155E+02  1.0260981521E+02  0.0000000000E+00  1.0000000000E+00
  9.7750082213E+02  9.8738254819E+01  0.0000000000E+00  1.0000000000E+00
  9.7762344432E+02  9.4895620496E+01  0.0000000000E+00  1.0000000000E+00
  9.7774241191E+02  9.1080018126E+01  0.0000000000E+00  1.0000000000E+00
  9.7785781603E+02  8.7295426644E+01  0.0000000000E+00  1.0000000000E+00
  9.7796848509E+02  8.3540724428E+01  0.0000000000E+00  1.0000000000E+00
  9.7807562417E+02  7.9814242166E+01  0.0000000000E+00  1.0000000000E+00
  9.7817936000E+02  7.6119041418E+01  0.0000000000E+00  1.0000000000E+00
  9.7827893713E+02  7.2454932215E+01  0.0000000000E+00  1.0000000000E+00
  9.7837489507E+02  6.8820417419E+01  0.0000000000E+00  1.0000000000E+00
  9.7846765219E+02  6.5216740256E+01  0.0000000000E+00  1.0000000000E+00
  9.7855700208E+02  6.1645557842E+01  0.0000000000E+00  1.0000000000E+00
  9.7864248495E+02  5.8105514812E+01  0.0000000000E+00  1.0000000000E+00
  9.7872497361E+02  5.4596055667E+01  0.0000000000E+00  1.0000000000E+00
  9.7880446747E+02  5.1118946976E+01  0.0000000000E+00  1.0000000000E+00
  9.7888079483E+02  4.7674749614E+01  0.0000000000E+00  1.0000000000E+00
  9.7895379897E+02  4.4262494581E+01  0.0000000000E+00  1.0000000000E+00
  9.7902406389E+02  4.0882011377E+01  0.0000000000E+00  1.0000000000E+00
  9.7909163264E+02  3.7534335200E+01  0.0000000000E+00  1.0000000000E+00
  9.7915654824E+02  3.4220014390E+01  0.0000000000E+00  1.0000000000E+00
  9.7921866600E+02  3.0939097856E+01  0.0000000000E+00  1.0000000000E+00
  9.7927813837E+02  2.7691100572E+01  0.0000000000E+00  1.0000000000E+00
  9.7933521761E+02  2.4476372379E+01  0.0000000000E+00  1.0000000000E+00
  9.7938992390E+02  2.1295492058E+01  0.0000000000E+00  1.0000000000E+00
  9.7944223973E+02  1.8148729279E+01  0.0000000000E+00  1.0000000000E+00
  9.7949207006E+02  1.5036364324E+01  0.0000000000E+00  1.0000000000E+00
  9.7953919491E+02  1.1958700893E+01  0.0000000000E+00  1.0000000000E+00
  9.7958321872E+02  8.9160695864E+00  0.0000000000E+00  1.0000000000E+00
  9.7962354388E+02  5.9088165733E+00  0.0000000000E+00  1.0000000000E+00
  9.7965854790E+02  2.9373278149E+00  0.0000000000E+00  1.0000000000E+00
  9.7968088000E+02  0.0000000000E+00  0.0000000000E+00  1.0000000000E+00
  9.4018312496E+02  5.9809501587E+02  0.0000000000E+00  1.0000000000E+00
  9.4068256958E+02  5.9515669606E+02  0.0000000000E+00  1.0000000000E+00
  9.4115745247E+02  5.9223924770E+02  0.0000000000E+00  1.0000000000E+00
  9.4163912728E+02  5.8927175203E+02  0.0000000000E+00  1.0000000000E+00
  9.4212755172E+02  5.8625831096E+02  0.0000000000E+00  1.0000000000E+00
  9.4262075665E+02  5.8320312849E+02  0.0000000000E+00  1.0000000000E+00
  9.4311782263E+02  5.8010854099E+02  0.0000000000E+00  1.0000000000E+00
  9.4361821563E+02  5.7697632414E+02  0.0000000000E+00  1.0000000000E+00
  9.4412154533E+02  5.7380778610E+02  0.0000000000E+00  1.0000000000E+00
  9.4462751795E+02  5.7060388219E+02  0.0000000000E+00  1.0000000000E+00
  9.4513581440E+02  5.6736598080E+02  0.0000000000E+00  1.0000000000E+00
  9.4564580799E+02  5.6409480702E+02  0.0000000000E+00  1.0000000000E+00
  9.4615742282E+02  5.6078945212E+02  0.0000000000E+00  1.0000000000E+00
  9.4667103712E+02  5.5745008499E+02  0.0000000000E+00  1.0000000000E+00
  9.4718648699E+02  5.5407767846E+02  0.0000000000E+00  1.0000000000E+00
  9.4770346586E+02  5.5067407222E+02  0.0000000000E+00  1.0000000000E+00
  9.4822096092E+02  5.4723861820E+02  0.0000000000E+00  1.0000000000E+00
  9.4873974665E+02  5.4376947437E+02  0.0000000000E+00  1.0000000000E+00
  9.4926009510E+02  5.4026765017E+02  0.0000000000E+00  1.0000000000E+00
